ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Latitude,Longitude,mobile_money_classification
4645,42,2,2,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,4,-6.48472509,35.93950514,3
8199,63,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,1,4,-4.84472043,29.74441643,3
9333,47,2,4,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-6.35070513,31.0700339,1
7082,53,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,1,5,1,6,4,4,1,2,-7.76947148,36.91472155,3
5366,23,2,4,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,10,-1,1,4,2,-1,1,1,1,2,-4.18856676,35.02130396,2
4663,28,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-11.11873277,35.18356784,1
7606,39,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,5,1,-1,1,2,-9.67231211,39.1059657,3
8822,36,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,1,-1,1,4,-7.12077281,39.20453351,2
6978,27,1,2,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,4,-9.02915165,32.46761551,2
3228,60,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.61897844,33.81443296,0
8743,60,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.16244669,33.30107996,2
8282,70,1,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,2,5,-1,1,1,-1.72613019,33.96689209,3
2376,40,2,2,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-4.57664234,30.0923691,1
5808,46,2,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,3,1,2,1,-1,4,4,-8.04824496,35.4686857,3
6749,22,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.00578154,34.51103597,1
6706,29,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,1,-1,1,4,-10.76054848,39.11531718,3
5020,86,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-9.33164764,33.70013201,0
1822,44,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,1,1,1,5,4,1,1,-3.35201608,37.3488028,2
8268,29,2,1,1,4,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.91861198,38.00299798,0
7943,38,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.55101999,32.55033962,2
6441,23,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.40298006,38.61224245,1
6693,66,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-1.87034246,34.73408202,0
568,22,2,1,6,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,5,5,1,4,-5.07679434,39.10400608,3
1978,43,2,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.12854531,39.13890922,1
1936,51,1,1,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,5,-2.55219019,32.90920753,0
8025,46,2,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.61400868,38.81154055,0
8343,37,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-6.42375431,31.02190942,0
9331,48,2,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-7.501528100000001,31.43542195,1
7208,28,2,1,1,3,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-2.94293039,36.23499722,0
2313,28,2,1,3,5,2,1,0,0,1,0,0,0,0,0,1,0,0,-1,-1,5,1,2,1,2,1,-1,1,4,-10.36190728,40.10395872,3
2940,36,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,-1,1,7,1,5,2,-1,1,-1,1,4,-4.77653641,34.9168096,3
5127,33,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-10.94253526,39.24206537,3
7655,23,1,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,4,-2.71327579,33.14248902,3
4555,22,2,1,3,3,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,1,6,2,-1,1,-1,4,4,-2.55999918,32.65544596,3
8824,36,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,2,-1,1,-1,1,4,-7.91091978,39.67019722,2
3848,30,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.19217026,38.76407632,1
6020,48,1,1,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-6.57002874,35.51702142,0
7991,93,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,4,4,4,4,4,-8.41278033,35.36477747,2
2618,73,2,3,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,2,-1,2,-1,1,1,1,4,-6.16564258,39.20897816,0
3140,26,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,1,-1,4,4,-6.89822093,37.49583901,1
7321,46,2,3,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-10.71867247,38.77085066,0
4169,38,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,4,4,-1,1,4,-7.83351172,33.35174736,3
2094,25,1,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,-1,1,3,2,-1,1,-1,1,1,-3.32976583,36.63738953,3
7546,32,1,1,1,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.0551146000000005,32.2419577,1
3345,52,1,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-3.31706711,36.70742448,1
3174,45,2,1,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.35876186,36.60110261,0
4946,76,1,1,6,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,1,3,2,-1,4,4,1,1,-5.13615772,34.77292563,3
2857,32,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,5,-1,1,3,-7.68101995,31.56044658,3
1826,42,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,5,-8.77739677,33.64056205,3
8119,32,2,2,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,1,-1,1,1,-11.04137364,37.42902224,1
3337,19,1,1,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.37451707,31.97838888,3
6080,57,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,5,-1,1,4,-1.34595948,31.65628786,2
8151,35,1,1,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,4,1,-1,1,1,-8.55351608,36.00412659,3
2644,20,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,4,-1,4,4,-8.54336613,34.44228444,2
81,35,1,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-6.74049361,39.22987386,0
3922,45,1,1,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,5,1,5,5,-1,1,2,-3.80910955,33.301632899999994,2
5113,26,2,1,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,5,4,-2.75271505,31.88174461,3
4991,44,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-1.36443344,34.43740749,1
5491,20,1,4,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-6.81687124,30.48973827,0
3599,54,1,2,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,4,1,2,3,-1,1,1,-3.2902313999999997,37.37396764,3
6795,50,2,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,2,4,-9.94925189,37.90567396,0
4079,44,2,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,5,1,-1,4,4,-7.47373987,36.12577867,3
8448,63,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,4,4,-8.97363243,33.95744757,2
8035,60,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-5.89086948,35.21694421,1
5671,19,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.85233902,31.17549066,1
9285,27,2,1,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,2,-1,-1,1,3,2,-1,5,-1,1,4,-6.86769601,39.28217024,3
3112,40,1,1,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,7,-1,1,3,1,4,4,5,1,2,-5.24593687,39.78153881,3
1739,48,2,1,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,2,4,4,1,1,-3.35305476,37.46247629,3
1567,29,2,4,6,4,2,1,0,0,1,0,0,1,0,0,0,0,0,-1,-1,5,1,3,1,2,1,-1,1,2,-2.63461213,31.31131942,3
8340,47,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,5,-1,1,1,-8.28823701,35.306618799999995,3
7760,70,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.6913928,36.63304995,1
3464,19,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.95381472,34.14943118,0
3381,25,2,2,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-6.74376453,32.48059876,1
8621,32,2,1,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.57523246,30.09786571,0
3770,81,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.78652458,31.68340074,1
1166,63,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.86764078,32.51686801,0
7098,44,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.10849667,31.16780022,1
6003,63,2,3,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-10.9249644,39.38052611,0
7946,39,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-5.69647912,37.17473933,1
7251,19,2,1,6,4,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,2,-1,1,-1,1,1,-1.53040932,31.15248057,3
8828,30,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.56820611,30.88957993,1
4172,19,1,4,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-3.74992313,33.13395654,1
5208,45,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.41015819,34.77273956,1
3767,52,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.19833815,31.44766475,1
4565,27,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,1,-1,3,4,-2.56030916,32.65452622,3
7765,20,2,1,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,1,2,5,-1,1,4,-2.55992692,32.92368893,3
6084,35,2,2,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.52140844,32.39018247,1
3932,100,2,3,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.44815601,37.42690175,0
7406,30,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-8.37369097,31.71754452,0
7383,53,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,1,-1,4,4,-7.38674991,31.36498754,3
1628,24,2,1,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.63258097,33.397838199999995,0
2542,23,1,1,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,6,5,-1,1,4,-6.34284318,31.08352087,3
7764,50,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-4.67781646,35.955929,1
9126,34,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,3,-3.82128147,37.45937808,1
8439,22,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,1,4,-4.07884572,37.13652202,1
8846,55,1,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,5,-1,1,5,-3.54591074,36.98623599,3
4229,25,2,1,2,4,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.86519912,30.33688655,1
2073,44,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,2,1,2,4,-1,4,4,-8.93103566,33.50725419,3
9302,30,1,2,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-6.76690395,39.11711141,0
2795,27,2,2,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.55425253,34.44396109,1
99,20,2,1,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,5,-1,1,4,-6.79258821,39.24041467,3
4017,28,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,5,5,-1,1,4,-4.86503803,30.34004324,3
7726,36,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,4,-4.54526887,31.96504315,2
4592,22,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-6.48566739,35.94317457,1
2772,49,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,4,1,4,-4.84970452,39.08665414,3
932,28,2,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,1,4,1,4,-8.89624911,33.46976809,3
6294,40,2,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,5,-1,4,4,-5.49159472,29.78298733,3
1757,26,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,4,4,-3.90650787,35.81326419,1
496,40,2,2,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,6,1,-1,1,4,-7.93983751,31.62876036,3
2762,35,1,1,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,1,-6.75367511,36.46757132,1
8313,60,2,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.40647261,39.16782423,1
7489,45,2,2,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,4,5,-1,1,4,-4.88163468,29.64783829,3
5744,25,2,1,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-4.46069863,38.32643208,0
2541,19,2,4,6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,5,4,1,1,-6.34191334,31.08346044,3
4404,35,2,1,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-10.82843097,34.88741938,1
8024,80,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,4,1,-1,4,4,-4.90616898,35.78084875,0
6675,43,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.30513846,31.05859033,1
7653,17,2,4,5,3,1,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-2.64062799,32.78333766,0
205,44,1,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,5,7,2,-1,1,3,1,-1,1,1,-6.84922186,39.14525611,3
7354,32,2,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,4,4,-7.37438373,30.62860664,2
2614,21,1,4,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-9.25092792,32.83798707,1
5578,78,1,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-10.24815543,38.69540035,1
6800,68,2,3,1,1,2,2,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,1,3,4,-1,4,4,-10.19675021,38.56411476,3
6894,45,2,2,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-10.56219073,39.17012933,3
2585,70,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,1,4,4,-3.27282716,37.51015866,3
3653,62,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,5,5,-1,1,1,-3.15156236,32.37138734,2
8239,26,2,1,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,6,-1,1,3,1,2,3,-1,1,1,-2.37911655,33.57972897,3
609,19,2,4,6,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-9.92753763,39.72513888,0
2149,27,2,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.42071962,30.74115794,1
4622,38,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.27039426,33.36324731,1
7556,32,2,2,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.33610788,34.76667075,1
4439,50,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,1,1,-1,1,4,-1.55977976,31.64495963,2
6895,43,2,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.56074509,39.17486393,0
6516,28,1,4,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,1,-1,1,4,-10.70609814,39.13393027,3
4916,18,1,4,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,2,-5.13553313,34.77252912,1
578,17,1,4,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,4,1,-1,1,4,-10.28312514,40.11656378,2
2203,40,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,2,5,-1,1,4,-7.99496373,31.79535757,3
8125,25,1,1,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,1,-1,1,4,-8.95365989,32.56461543,2
3921,75,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-9.17134903,33.72070272,0
1946,18,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,4,5,-1,1,4,-4.30549199,35.61948315,2
1274,18,1,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-4.13968684,33.460493,1
7864,46,2,1,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,1,-1,4,4,-4.48112301,34.19247681,1
8453,26,2,1,5,5,2,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,2,5,-1,1,1,-2.45903225,33.63289841,3
6504,46,2,1,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.13393215,32.90615213,1
4420,26,2,1,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,2,-1,1,6,1,-1,1,1,-10.86079702,39.280220299999996,3
4286,34,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.9995986000000006,34.53936606,1
8790,35,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,4,-1,2,-1,2,-1,1,-1,4,4,-8.12832179,30.96701063,0
3517,46,2,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,4,4,-6.62606842,37.51950226,3
7485,17,1,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.54529286,31.96515602,0
6950,35,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,1,-1,1,4,-1.18194981,31.42415926,3
1554,45,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,1,6,4,-1,1,1,-6.21817694,36.35918554,3
1981,20,1,4,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,5,5,-1,1,1,-7.8008973,35.84531243,3
5050,31,2,1,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.82593731,32.68198298,1
1261,40,1,1,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,6,1,-1,1,1,-6.08691945,39.22195322,1
8724,43,2,3,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-3.56648275,36.98006535,0
8145,19,2,4,6,4,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-8.08809883,36.68166251,0
5436,29,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-6.36302695,37.13973197,1
4781,30,2,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,5,1,-1,1,1,-10.93789014,39.2781351,3
6866,34,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,1,-1,4,4,-2.4612469,32.38964988,0
6521,30,2,3,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,1,3,1,6,3,-1,1,4,-6.79004378,39.05431585,3
3576,29,1,1,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,5,1,-1,1,1,-2.53351655,33.19508759,3
6067,45,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-6.87488776,30.53202802,1
3826,30,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.00041986,32.81158483,2
6104,31,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.19742526,38.562653600000004,1
3416,25,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.48203401,35.97747563,3
7896,42,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.04244483,35.48211838,1
2459,16,2,4,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.38822215,39.6739801,0
2198,49,1,1,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,5,-1,1,4,-4.73476469,34.92393701,2
5676,59,2,1,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,2,-1,2,-1,1,-1,4,4,-7.8541289999999995,31.17542389,0
6233,36,1,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,5,-1,1,4,-4.30370721,34.21886494,3
4566,49,1,1,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,1,3,1,4,1,-1,1,1,-2.60252345,33.41967758,3
